Speaker_ID	Filename	Label	Similarity	Prosody	Transcription	Length	Age	Gender	Accent	Room_Size	Microphone_Distance	Recording_Device	Start_Time	End_Time
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0001.wav	NonWuW	Exact with context	Unknown	"""OK Aura, quiero una película estilo Star Wars."""	4.9440	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	Unknown	Unknown
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0002.wav	NonWuW	Aura	Unknown	"""Hay un aura de paz y tranquilidad."""	4.1280	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.7071	2.9633
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0003.wav	NonWuW	OK	Unknown	"""OK, llámale."""	2.7120	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.6177	1.9558
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0004.wav	NonWuW	like Aura	Unknown	"""Creo que está en el aula del fondo."""	4.0800	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.7645	3.0207
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0005.wav	NonWuW	like OK	Unknown	"""Voy a ver el hockey."""	3.6960	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.8961	2.2073
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0006.wav	NonWuW	like OK Aura	Unknown	"""¿En qué aula es?"""	3.0240	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.6058	1.8968
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0007.wav	WuW	Exact	Unknown	"""OK Aura."""	2.6400	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.9282	1.3838
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0008.wav	NonWuW	Exact with context	Unknown	"""OK Aura, llama a mamá."""	3.5520	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	Unknown	Unknown
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0009.wav	NonWuW	Aura	Unknown	"""¡Qué aura más positiva!"""	3.5040	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.8370	2.3052
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0010.wav	NonWuW	OK	Unknown	"""OK."""	2.8560	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.6210	1.1914
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0011.wav	NonWuW	like Aura	Unknown	"""Ara mismo se ha ido y no lo tengo."""	4.1520	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	1.0328	3.1557
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0012.wav	NonWuW	like OK	Unknown	"""Prefiero el hockey al baloncesto."""	4.0560	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.7290	2.9953
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0013.wav	NonWuW	like OK Aura	Unknown	"""Claro, porque ahora no te puedes fiar de nadie."""	4.3920	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	2 meters	Desktop	0.5130	1.5103
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0014.wav	WuW	Exact	Neutral	"""OK Aura."""	2.2560	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.4793	1.4580
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0015.wav	WuW	Exact	Friendly	"""OK Aura."""	2.4240	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.5839	1.3399
zNAJ0WPGd6yFQ4FB	aura_wuw_zNAJ0WPGd6yFQ4FB_0016.wav	WuW	Exact	Annoyed	"""OK Aura."""	2.4480	40s	Male	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Medium (10 - 20 m2)	Close	Desktop	0.6210	1.7618
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0000.wav	WuW	Exact	Unknown	"""OK Aura."""	3.5787	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.0253	0.5721
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0001.wav	NonWuW	Exact with context	Unknown	"""OK Aura, llama a mamá."""	3.3698	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	Unknown	Unknown
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0002.wav	NonWuW	Aura	Unknown	"""Con ese aura que tiene conseguirá lo que se proponga."""	5.4335	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	1.3315	4.1817
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0003.wav	NonWuW	OK	Unknown	"""OK, ya te lo miro."""	3.0041	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.7206	2.1330
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0004.wav	NonWuW	like Aura	Unknown	"""Ara mismo se ha ido y no lo tengo."""	3.7616	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.7155	2.9245
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0005.wav	NonWuW	like OK	Unknown	"""Aquella de ahí."""	2.6384	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.9349	1.8377
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0006.wav	NonWuW	like OK Aura	Unknown	"""Porque ahora todo el mundo se tatúa."""	3.0041	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.6126	2.4503
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0007.wav	WuW	Exact	Unknown	"""OK Aura."""	2.5339	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	0.9028	1.6386
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0008.wav	NonWuW	Exact with context	Unknown	"""A ver cuándo la echan. OK Aura."""	4.6759	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	Unknown	Unknown
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0009.wav	NonWuW	Aura	Unknown	"""Tiene un aura que me encanta."""	7.0000	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	1.1138	2.6376
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0010.wav	NonWuW	OK	Unknown	"""OK, ya te lo miro."""	3.7616	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	1.2049	2.5802
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0011.wav	NonWuW	like Aura	Unknown	"""Ha llegado la hora."""	4.5976	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	1.7601	2.7557
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0012.wav	NonWuW	like OK	Unknown	"""Es el disc jockey del momento."""	4.1274	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	1.2302	2.6511
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0013.wav	NonWuW	like OK Aura	Unknown	"""Porque Aura es una gran persona."""	4.5976	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	2 meters	Desktop	1.1374	2.9734
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0014.wav	WuW	Exact	Neutral	"""OK Aura."""	2.8213	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	1.1256	2.1465
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0015.wav	WuW	Exact	Friendly	"""OK Aura."""	2.4555	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.7965	1.4918
ZWezOVyLqYb8s69N	aura_wuw_ZWezOVyLqYb8s69N_0016.wav	WuW	Exact	Annoyed	"""OK Aura."""	2.8213	30s	Female	España: Centro-sur peninsular (Madrid, Toledo, Castilla-La Mancha)	Small (0 - 10 m2)	Close	Desktop	0.7780	1.7145
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0000.wav	WuW	Exact	Unknown	"""OK Aura."""	5.8253	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	2.8249	3.4510
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0001.wav	NonWuW	Exact with context	Unknown	"""OK Aura, llama a mamá."""	4.1274	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	Unknown	Unknown
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0002.wav	NonWuW	Aura	Unknown	"""¡Qué aura más positiva!"""	3.1608	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	0.8438	2.1364
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0003.wav	NonWuW	OK	Unknown	"""OK, llámale."""	3.3698	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	0.9973	2.2731
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0004.wav	NonWuW	like Aura	Unknown	"""Ahora quiere que vaya a comprar."""	2.6645	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	0.8269	2.3203
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0005.wav	NonWuW	like OK	Unknown	"""¿Sí o qué?"""	2.7429	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	0.7746	1.9204
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0006.wav	NonWuW	like OK Aura	Unknown	"""OK, ¿ahora qué?"""	2.2988	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	0.4523	1.7955
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0007.wav	WuW	Exact	Unknown	"""OK Aura."""	3.0824	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	1.0952	1.7365
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0008.wav	NonWuW	Exact with context	Unknown	"""OK Aura, ver encuentros y conferencias."""	4.8326	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	Unknown	Unknown
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0009.wav	NonWuW	Aura	Unknown	"""¡Qué aura más negativa!"""	2.7429	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	0.8893	2.0723
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0010.wav	NonWuW	OK	Unknown	"""La película me pareció OK, sin más."""	3.4743	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	0.4962	2.8755
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0011.wav	NonWuW	like Aura	Unknown	"""El otro día vi a Aurora."""	3.0041	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	0.5856	2.1752
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0012.wav	NonWuW	like OK	Unknown	"""Voy a ver el hockey."""	2.5861	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	0.6868	1.6926
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0013.wav	NonWuW	like OK Aura	Unknown	"""Porque Aura es una gran persona."""	2.9779	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	0.6953	2.6443
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0014.wav	WuW	Exact	Neutral	"""OK Aura."""	2.6645	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	1.0581	1.8225
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0015.wav	WuW	Exact	Friendly	"""OK Aura."""	1.9069	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	0.7425	1.4580
TbenQ71OuaqO9MdV	aura_wuw_TbenQ71OuaqO9MdV_0016.wav	WuW	Exact	Annoyed	"""OK Aura."""	2.0898	40s	Female	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	0.7020	1.5998
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0000.wav	WuW	Exact	Unknown	"""OK Aura."""	3.2400	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	Close	Desktop	1.4310	2.5212
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0001.wav	NonWuW	Exact with context	Unknown	"""A ver cuándo la echan. OK Aura."""	5.5680	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	Close	Desktop	Unknown	Unknown
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0002.wav	NonWuW	Aura	Unknown	"""¡Qué aura más positiva!"""	3.8640	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	Close	Desktop	1.7010	3.1152
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0003.wav	NonWuW	OK	Unknown	"""Ella está OK."""	3.5520	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	Close	Desktop	1.7162	2.6899
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0004.wav	NonWuW	like Aura	Unknown	"""Creo que está en el aula del fondo."""	3.6720	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	Close	Desktop	1.4817	3.1337
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0005.wav	NonWuW	like OK	Unknown	"""Le conocí en aquella rave."""	3.8640	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	Close	Desktop	1.4361	3.2097
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0006.wav	NonWuW	like OK Aura	Unknown	"""Quiero ver el hockey ahora."""	4.1760	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	Close	Desktop	1.6926	3.0814
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0007.wav	WuW	Exact	Unknown	"""OK Aura."""	5.3520	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	2 meters	Desktop	1.9913	3.0730
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0008.wav	NonWuW	Exact with context	Unknown	"""Perfecto, voy a mirar qué dan hoy. OK Aura."""	7.0000	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	2 meters	Desktop	Unknown	Unknown
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0009.wav	NonWuW	Aura	Unknown	"""¿Qué es el aura?"""	5.4240	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	2 meters	Desktop	1.9660	2.8789
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0010.wav	NonWuW	OK	Unknown	"""OK, vale."""	5.2560	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	2 meters	Desktop	1.6251	2.8789
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0011.wav	NonWuW	like Aura	Unknown	"""Llama a aquel restaurante, el del otro día."""	6.0480	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	2 meters	Desktop	1.7483	3.8627
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0012.wav	NonWuW	like OK	Unknown	"""Voy a ver el hockey."""	4.2240	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	2 meters	Desktop	1.6960	2.6680
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0013.wav	NonWuW	like OK Aura	Unknown	"""Claro, porque ahora no te puedes fiar de nadie."""	5.8800	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	2 meters	Desktop	1.4175	3.7395
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0014.wav	WuW	Exact	Neutral	"""OK Aura."""	3.1200	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	Close	Desktop	1.4158	2.5414
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0015.wav	WuW	Exact	Friendly	"""OK Aura."""	2.7600	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	Close	Desktop	1.2792	2.1330
tanUWFXF1VQxK0Oc	aura_wuw_tanUWFXF1VQxK0Oc_0016.wav	WuW	Exact	Annoyed	"""OK Aura."""	4.2480	20s	Male	España: Este peninsular (Cataluña, Comunidad Valenciana) e Islas Baleares	Small (0 - 10 m2)	Close	Desktop	1.7483	3.3463
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0000.wav	WuW	Exact	Unknown	"""OK Aura."""	5.3760	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	1.2825	1.9356
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0001.wav	NonWuW	Exact with context	Unknown	"""OK Aura, ¿cuándo echan el fútbol?"""	3.9120	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	Unknown	Unknown
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0002.wav	NonWuW	Aura	Unknown	"""¡Qué aura más negativa!"""	4.0320	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	1.5542	2.7338
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0003.wav	NonWuW	OK	Unknown	"""De acuerdo, OK."""	3.6240	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	0.9771	1.8782
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0004.wav	NonWuW	like Aura	Unknown	"""Desprenden unas auras que no me gustan nada."""	7.0000	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	1.4935	3.5910
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0005.wav	NonWuW	like OK	Unknown	"""Voy a ver el hockey."""	4.6080	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	2.1600	3.1354
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0006.wav	NonWuW	like OK Aura	Unknown	"""Claro, porque ahora no te puedes fiar de nadie."""	4.4400	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	1.6960	3.4932
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0007.wav	WuW	Exact	Unknown	"""OK Aura."""	3.2400	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	1.4817	2.1195
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0008.wav	NonWuW	Exact with context	Unknown	"""OK Aura, quiero una película estilo Star Wars."""	5.0640	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	Unknown	Unknown
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0009.wav	NonWuW	Aura	Unknown	"""Hay algo en el aura que te rodea."""	4.2960	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	0.7307	2.1904
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0010.wav	NonWuW	OK	Unknown	"""OK, llámale."""	2.6640	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	1.1661	1.9913
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0011.wav	NonWuW	like Aura	Unknown	"""Ha llegado la hora."""	7.0000	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	1.1593	1.9204
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0012.wav	NonWuW	like OK	Unknown	"""Prefiero el hockey al baloncesto."""	4.2480	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	2 meters	Desktop	1.3838	2.8063
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0014.wav	WuW	Exact	Neutral	"""OK Aura."""	3.2400	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	0.9332	1.8732
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0015.wav	WuW	Exact	Friendly	"""OK Aura."""	3.1440	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	1.1728	1.8613
625OiR3whsRjfmcw	aura_wuw_625OiR3whsRjfmcw_0016.wav	WuW	Exact	Annoyed	"""OK Aura."""	3.1440	40s	Male	España: Norte peninsular (Asturias, Castilla y León, Cantabria, País Vasco, Navarra, Aragón, La Rioja, Guadalajara, Cuenca)	Small (0 - 10 m2)	Close	Desktop	1.2488	2.2731
